Account,date,daily_pnl,trades_per_day,win_rate,avg_trade_size_usd,long_ratio,short_ratio,risk_proxy,fees,classification,value,sentiment_group
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-22,-1184.046158,11,0.0,340.78363636363633,0.0,1.0,0.10872818983603473,0.899586,Fear,32.0,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-23,0.0,2,0.0,374.475,0.0,1.0,0.009593946256144582,0.251646,Fear,30.0,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-24,-216.431703,25,0.4,545.196,0.32,0.68,67.15376636125353,2.960264,Neutral,45.0,Neutral/Other
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-25,87.95347999999998,3,0.3333333333333333,377.80999999999995,0.3333333333333333,0.6666666666666666,0.12758796227357652,0.200845,Neutral,46.0,Neutral/Other
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-26,69.285,3,0.3333333333333333,749.9666666666667,1.0,0.0,0.1758927233015749,0.08228819999999999,Neutral,47.0,Neutral/Other
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-30,0.0,3,0.0,250.07333333333335,1.0,0.0,0.08245852716790576,0.01968259,Fear,32.0,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-03-31,798.187528,16,0.3125,471.555,0.9375,0.0625,169.69710260705685,2.41508,Fear,34.0,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-01,-680.287463,19,0.3157894736842105,247.43947368421055,0.3157894736842105,0.6842105263157895,6.85395903358911,1.579629,Fear,34.0,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-02,93.006465,4,0.75,405.9275,0.75,0.25,8.305141465345582,0.36569,Fear,44.0,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-03,7.052034,14,0.14285714285714285,635.2357142857143,0.8571428571428571,0.14285714285714285,96.95071269188567,1.78190857,Fear,25.0,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-04,0.0,2,0.0,874.78,1.0,0.0,12.617511514674034,0.43421763,Fear,28.0,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-05,-132.88134,25,0.4,586.6572,0.16,0.84,131.244585304369,4.088152,Fear,30.0,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-06,-1400.5515480000001,15,0.26666666666666666,661.3813333333333,0.4,0.6,132.35465540220946,2.31362,Fear,34.0,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-07,-5651.552238,48,0.14583333333333334,569.6545833333333,0.4375,0.5625,117.29383649218273,8.287402,Extreme Fear,23.0,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-08,-6745.027414,42,0.2619047619047619,700.9559523809525,0.35714285714285715,0.6428571428571429,10.185520888667494,5.6987836099999996,Extreme Fear,24.0,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-09,-3911.273892,56,0.4642857142857143,638.1583928571429,0.48214285714285715,0.5178571428571429,115.87457612299521,9.128053,Extreme Fear,18.0,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-10,258.032458,21,0.38095238095238093,520.317619047619,0.8571428571428571,0.14285714285714285,209.33297302391662,2.2793912,Fear,39.0,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-11,608.246567,28,0.6071428571428571,378.8592857142857,0.5,0.5,101.43413817816557,2.3168819100999998,Fear,25.0,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-12,3105.920269,41,0.5853658536585366,550.1919512195121,0.6341463414634146,0.36585365853658536,23.007847453667924,6.1437547,Fear,43.0,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-13,490.32631200000003,26,0.38461538461538464,601.84,0.6923076923076923,0.3076923076923077,179.12506440907356,2.246355916,Neutral,45.0,Neutral/Other
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-14,263.769257,7,0.7142857142857143,377.75428571428574,0.8571428571428571,0.14285714285714285,0.6997923136418761,0.47633217,Fear,31.0,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-16,17.022667,11,0.2727272727272727,768.989090909091,0.9090909090909091,0.09090909090909091,45.56074177517682,1.81605923,Fear,29.0,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-17,169.67583499999998,29,0.5172413793103449,456.538275862069,0.2413793103448276,0.7586206896551724,51.742372908840565,2.73851699,Fear,30.0,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-19,64.128219,2,1.0,375.075,0.0,1.0,0.49766090827479315,0.25204899999999997,Fear,32.0,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-20,12.652267000000005,21,0.5238095238095238,580.8100000000001,0.7142857142857143,0.2857142857142857,217.13846407117848,1.6668287458,Fear,37.0,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-21,-2.1503300000000003,12,0.4166666666666667,249.97833333333332,0.75,0.25,58.7384367365082,0.51616288,Fear,39.0,Fear
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-22,-282.266207,14,0.07142857142857142,343.8335714285714,0.14285714285714285,0.8571428571428571,79.36637117615439,0.957551,Neutral,47.0,Neutral/Other
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-23,511.720343,45,0.35555555555555557,336.54622222222224,0.24444444444444444,0.7555555555555555,122.46617482276062,3.78354597,Greed,72.0,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-24,350.896638,24,0.25,396.0429166666667,0.4583333333333333,0.5416666666666666,38.73357035675608,1.7637399599999999,Greed,63.0,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-25,0.0,7,0.0,392.83714285714285,0.42857142857142855,0.5714285714285714,0.3933851886052112,0.17323044999999998,Greed,60.0,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-26,147.607393,18,0.2222222222222222,288.9161111111111,0.3333333333333333,0.6666666666666666,109.38391356504562,1.17737927,Greed,65.0,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-27,361.183441,13,0.6923076923076923,370.71153846153845,0.38461538461538464,0.6153846153846154,89.50447712044782,1.3554278899999999,Greed,61.0,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-28,146.420556,9,0.8888888888888888,360.80111111111114,0.5555555555555556,0.4444444444444444,0.24844772096792875,0.551158,Neutral,54.0,Neutral/Other
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-04-29,30.495403,7,0.14285714285714285,356.9714285714286,0.14285714285714285,0.8571428571428571,2.3810239481626936,0.359619,Greed,60.0,Greed
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,2025-05-01,37.385304,7,0.14285714285714285,299.0128571428572,0.0,1.0,0.27905715073124665,0.703274,Neutral,53.0,Neutral/Other
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-13,0.0,7,0.0,857.2571428571428,1.0,0.0,605.3178960642553,2.100278,Extreme Greed,81.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-14,65.480454,1,1.0,6066.28,0.0,1.0,2414.3437077131257,2.123198,Extreme Greed,88.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-15,338.42832,8,0.125,3292.47625,0.875,0.125,1645.6941996211222,9.218929,Extreme Greed,83.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-16,228.57984,6,0.16666666666666666,4537.276666666667,0.8333333333333334,0.16666666666666666,1839.716032586762,9.528281,Extreme Greed,81.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-17,429.683075,14,0.2857142857142857,6218.810714285714,0.7142857142857143,0.2857142857142857,717.2871189809633,30.472167,Extreme Greed,79.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-18,0.0,12,0.0,2833.491666666667,1.0,0.0,834.805009277274,11.900658,Extreme Greed,77.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-19,0.0,4,0.0,2266.8775,1.0,0.0,201.6256986759709,3.173628,Extreme Greed,79.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-21,0.0,1,0.0,9744.18,1.0,0.0,732.1936850964067,3.410463,Extreme Greed,78.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-25,1302.916428,7,0.8571428571428571,8159.4742857142855,0.0,1.0,1244.6078361031991,19.990712,Extreme Greed,75.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-26,20.599193,7,0.14285714285714285,3426.62,0.8571428571428571,0.14285714285714285,1790.8112677780196,8.395214,Extreme Greed,81.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-27,189.192,27,0.4444444444444444,3224.6703703703706,0.4444444444444444,0.5555555555555556,1374.2900137944407,30.473126,Extreme Greed,83.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-28,0.0,3,0.0,6671.296666666666,1.0,0.0,647.4451291475224,7.00486,Extreme Greed,80.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-29,883.097404,15,0.4,5794.291333333333,0.6,0.4,1415.0007781636818,30.420029999999997,Extreme Greed,79.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-03-31,912.786145,13,0.7692307692307693,3070.2276923076925,0.0,1.0,1075.9447230130688,13.969522000000001,Extreme Greed,75.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-01,0.840939,29,0.06896551724137931,4654.808275862069,0.8620689655172413,0.13793103448275862,757.7931267741833,47.246296,Extreme Greed,79.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-02,883.760812,37,0.32432432432432434,6072.016756756757,0.16216216216216217,0.8378378378378378,1216.4721756453546,78.632589,Extreme Greed,79.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-04,0.0,32,0.0,2999.6165625,0.0,1.0,97.23035200866444,33.595684999999996,Greed,70.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-05,4444.4983010000005,10,0.7,17253.157,1.0,0.0,1420.078877353491,60.38604000000001,Extreme Greed,79.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-06,236.33513399999998,16,0.25,4263.979375,0.0,1.0,1078.7535737307855,23.878277,Extreme Greed,75.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-07,0.0,23,0.0,2173.397391304348,0.0,1.0,99.635051920545,17.495845,Extreme Greed,78.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-08,0.0,28,0.0,5827.370357142857,0.0,1.0,120.02046967295549,57.10822,Extreme Greed,76.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-09,0.0,3,0.0,19021.280000000002,0.0,1.0,234.95676985563998,19.972341,Extreme Greed,80.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-10,5207.443414,41,0.8780487804878049,8578.926097560974,0.975609756097561,0.024390243902439025,625.4566394345339,123.107562,Extreme Greed,78.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-11,389.743164,16,0.125,4775.06,0.875,0.125,1422.2586758793964,26.740329,Extreme Greed,76.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-12,0.0,21,0.0,7138.52761904762,1.0,0.0,264.59820322129036,52.468165,Extreme Greed,79.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-13,0.0,18,0.0,8677.150000000001,1.0,0.0,116.64704892174625,54.666038,Greed,72.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-14,-36565.98544,64,0.046875,9199.4678125,0.359375,0.640625,842.4123667129808,206.068057,Greed,72.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-15,0.0,3,0.0,16671.31666666667,1.0,0.0,214.10318051097997,17.504880999999997,Greed,74.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-19,1946.4454620000001,35,0.7714285714285715,9635.940571428573,0.14285714285714285,0.8571428571428571,922.8825063870481,118.04025999999999,Greed,66.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-20,0.0,2,0.0,5999.795,0.0,1.0,811.4996572014124,4.199857,Greed,66.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-22,0.0,9,0.0,5332.623333333333,0.0,1.0,345.57874212426645,16.797764,Greed,73.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-23,759.2148159999999,54,0.5740740740740741,3567.7494444444446,0.6481481481481481,0.35185185185185186,592.4904666690962,67.430431,Greed,71.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-24,279.185907,20,0.3,7063.762,0.65,0.35,1682.1346521932992,49.446315999999996,Greed,72.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-25,0.0,6,0.0,11496.523333333333,1.0,0.0,426.053596614461,24.142691999999997,Greed,72.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-27,4281.488139,27,0.7037037037037037,5713.498888888889,0.0,1.0,671.4827333186812,53.99255,Greed,67.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-28,0.0,8,0.0,3374.92625,0.0,1.0,361.548185844953,9.449794,Greed,65.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-29,526.9338359999999,31,0.5483870967741935,3370.167419354839,0.7741935483870968,0.22580645161290322,672.0751100149,36.566300999999996,Greed,67.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-04-30,0.0,24,0.0,5209.114583333333,1.0,0.0,222.42453745791715,43.75655,Greed,67.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-01,0.0,14,0.0,6216.103571428571,1.0,0.0,98.83497081828084,30.458908,Neutral,54.0,Neutral/Other
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-03,5319.861625,23,0.6956521739130435,12059.708260869564,0.0,1.0,759.0211536009358,97.080639,Neutral,48.0,Neutral/Other
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-04,0.0,6,0.0,8999.890000000001,0.0,1.0,575.011769664133,18.899767,Greed,67.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-05,0.0,4,0.0,5996.512500000001,0.0,1.0,200.6161874032958,8.395113,Greed,69.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-06,968.59038,9,0.4444444444444444,22890.714444444442,0.8888888888888888,0.1111111111111111,3097.485537696835,72.105746,Greed,71.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-07,656.21704,10,0.7,9890.126,0.4,0.6,4358.324690834146,34.615441,Greed,68.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-08,0.0,10,0.0,6583.419,1.0,0.0,503.54468932490306,23.04196,Greed,64.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-09,1147.595856,25,0.44,8679.6232,0.36,0.64,1059.6059682941316,75.946694,Greed,55.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-10,2101.741695,22,0.2727272727272727,7131.0,0.7272727272727273,0.2727272727272727,930.9488569610884,54.90869,Greed,66.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-11,251.604742,9,1.0,7027.661111111111,0.0,1.0,718.0836313756846,22.137125,Neutral,53.0,Neutral/Other
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-12,0.0,10,0.0,4500.464,1.0,0.0,1703.600954715383,15.751622000000001,Greed,56.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-13,2136.853859,25,0.4,7525.7636,0.2,0.8,1021.3659310187364,65.850416,Greed,57.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-14,1150.5233050000002,23,0.17391304347826086,6341.452173913043,1.0,0.0,813.4839822152038,51.048685,Greed,66.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-15,948.970582,36,0.4722222222222222,6525.626944444444,0.3055555555555556,0.6944444444444444,1701.077036113128,82.222887,Greed,64.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-16,214.5898,24,0.20833333333333334,6615.870416666668,0.5833333333333334,0.4166666666666667,1121.8592466372463,55.573295,Greed,70.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-18,3522.3946610000003,25,0.64,5052.1256,0.28,0.72,1190.1891245437773,44.206092,Greed,73.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-19,0.0,8,0.0,3749.76125,1.0,0.0,1303.1905829463822,10.499327000000001,Greed,72.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-20,0.0,7,0.0,4714.771428571429,1.0,0.0,342.86376166498934,11.55119,Greed,70.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-21,6017.309216,53,0.1320754716981132,9096.75358490566,0.20754716981132076,0.7924528301886793,1029.3722402998783,168.74476099999998,Extreme Greed,76.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-05-22,0.0,6,0.0,7499.215,0.0,1.0,76.44005470025468,15.748349000000001,Extreme Greed,76.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-07,7329.223137999999,52,0.5769230769230769,15114.859615384614,0.75,0.25,450.291263171424,275.090432,Extreme Greed,77.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-08,0.0,7,0.0,6428.95,1.0,0.0,672.9102838125175,15.750927,Greed,72.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-09,0.0,5,0.0,4199.992,1.0,0.0,208.30654152363644,7.349985,Extreme Greed,75.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-10,0.0,4,0.0,6000.075,1.0,0.0,231.56790067431479,8.400105,Greed,72.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-11,0.0,21,0.0,13143.021904761907,1.0,0.0,227.82612431320285,96.60119399999999,Greed,74.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-14,0.0,16,0.0,6124.31,1.0,0.0,50.66716261338918,34.296119,Greed,74.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-15,2084.433906,38,0.7631578947368421,15581.516578947369,0.23684210526315788,0.7631578947368421,805.4366141287139,207.234159,Greed,74.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-17,1268.7590360000002,14,0.2857142857142857,18035.112857142856,0.5714285714285714,0.42857142857142855,2585.4994683211794,88.37205,Greed,71.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-18,0.0,7,0.0,8999.745714285715,1.0,0.0,211.56248554960143,22.049377,Greed,74.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-19,2053.973644,17,1.0,11180.089411764706,0.0,1.0,518.0724695118143,66.52153,Greed,64.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-20,0.0,4,0.0,7499.34,0.0,1.0,5350.410294615808,10.499073,Greed,60.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-21,773.5582039999999,11,0.2727272727272727,6746.9345454545455,1.0,0.0,2328.0880458353586,25.975694999999998,Greed,63.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-22,0.0,3,0.0,6000.07,1.0,0.0,411.3256471915447,6.300072,Neutral,53.0,Neutral/Other
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-24,0.0,21,0.0,12000.350952380952,1.0,0.0,277.104508622734,88.202567,Neutral,51.0,Neutral/Other
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-26,4197.732182,31,0.6774193548387096,11748.220645161291,0.0,1.0,691.4688285925461,127.46818,Neutral,46.0,Neutral/Other
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-27,0.0,12,0.0,9999.173333333334,0.0,1.0,387.6596602398284,41.996528,Fear,40.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-29,1842.738325,17,0.7647058823529411,13148.880588235294,0.9411764705882353,0.058823529411764705,1774.2008293058661,78.235829,Fear,30.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-06-30,0.0,3,0.0,9999.756666666666,1.0,0.0,4984.77412541073,10.499745,Neutral,47.0,Neutral/Other
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-01,1202.488212,13,0.6923076923076923,7476.965384615385,0.15384615384615385,0.8461538461538461,2540.8980250590953,34.02019,Neutral,53.0,Neutral/Other
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-03,1118.387284,10,0.4,10388.008,1.0,0.0,2327.059766761941,36.358022,Neutral,50.0,Neutral/Other
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-04,0.0,14,0.0,18215.87285714286,1.0,0.0,377.20162598859093,89.257767,Fear,44.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-05,0.0,20,0.0,13514.937,1.0,0.0,95.56543079664729,94.604547,Fear,29.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-10,11595.627026,43,0.7674418604651163,15625.97930232558,0.23255813953488372,0.7674418604651163,884.0873264153464,235.170963,Fear,28.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-11,1876.812082,19,0.47368421052631576,8941.422105263156,0.5263157894736842,0.47368421052631576,1325.8554608994298,59.460443,Fear,29.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-12,0.0,10,0.0,7600.664999999999,1.0,0.0,261.5026412314183,26.602324,Fear,25.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-13,2678.839374,13,1.0,10668.462307692309,0.0,1.0,632.1050380154754,48.541495,Fear,25.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-14,0.0,7,0.0,12000.16142857143,0.0,1.0,2692.5964222143607,29.400389,Fear,33.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-15,0.0,21,0.0,7999.7071428571435,0.0,1.0,177.0402702315425,58.797837,Neutral,52.0,Neutral/Other
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-16,0.0,22,0.0,6545.480454545454,0.0,1.0,69.09852685361233,50.400180999999996,Greed,65.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-17,0.0,9,0.0,18326.035555555558,0.0,1.0,133.26864692801254,57.727006,Greed,69.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-18,2569.979964,53,0.7735849056603774,12119.926603773585,1.0,0.0,551.1020132422148,224.82460700000001,Greed,61.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-19,2120.091364,16,0.6875,9132.66875,0.0,1.0,1481.2359535482624,51.142944,Greed,60.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-20,129.66130099999998,9,0.4444444444444444,11097.74111111111,1.0,0.0,2383.0822718231047,34.957881,Greed,74.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-21,0.0,3,0.0,14665.06,1.0,0.0,966.9737098497382,15.398312,Greed,74.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-22,2273.29301,21,0.6190476190476191,10728.97,0.47619047619047616,0.5238095238095238,2603.231535271519,78.8579,Greed,70.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-23,0.0,2,0.0,11997.235,1.0,0.0,614.5487083376423,8.398064,Greed,71.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-24,0.0,21,0.0,1333.8833333333332,0.14285714285714285,0.8571428571428571,47.90911281099699,9.803735000000001,Greed,69.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-25,0.0,65,0.0,7990.4683076923075,1.0,0.0,91.40814070639847,181.783127,Greed,68.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-26,0.0,10,0.0,15000.965,1.0,0.0,70.6240817358349,52.503374,Greed,68.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-27,6400.623656,52,0.8076923076923077,17322.249807692308,0.17307692307692307,0.8269230769230769,897.6597125783591,315.264931,Greed,72.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-28,0.0,3,0.0,10666.563333333334,1.0,0.0,283.75689902744034,11.199886000000001,Greed,71.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-30,0.0,6,0.0,6001.078333333334,1.0,0.0,121.96436243915683,12.602264,Greed,67.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-07-31,0.0,3,0.0,13335.046666666667,1.0,0.0,223.76507623071677,14.001799000000002,Greed,61.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-01,0.0,13,0.0,11076.539230769231,1.0,0.0,128.23707279327832,50.398244999999996,Neutral,52.0,Neutral/Other
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-02,0.0,36,0.0,8221.31,0.9722222222222222,0.027777777777777776,53.04364415112595,103.58846199999999,Greed,57.0,Greed
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-03,0.0,13,0.0,8652.23,1.0,0.0,37.89949137144357,39.367641,Fear,37.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-04,-108604.496278,72,0.0,12521.542916666665,0.16666666666666666,0.8333333333333334,770.6644199733969,315.542853,Fear,34.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-05,-4779.219012,17,0.0,12572.832941176472,0.8823529411764706,0.11764705882352941,1217.3781761696348,74.808346,Fear,26.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-09,11147.900554,12,0.75,11003.166666666666,0.25,0.75,1680.55740613382,46.213288,Neutral,48.0,Neutral/Other
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-11,847.7766200000001,8,0.5,5104.981250000001,0.0,1.0,1545.7553422902813,14.293947,Fear,39.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-12,858.6705000000001,16,0.375,2758.775,1.0,0.0,858.8601551940566,15.449134,Fear,25.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-13,0.0,5,0.0,2500.02,0.8,0.2,215.98780555028583,4.375033999999999,Fear,31.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-14,2168.9015130000003,9,0.5555555555555556,7185.148888888889,0.4444444444444444,0.5555555555555556,1736.286421700947,22.633216,Fear,30.0,Fear
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2024-08-16,0.0,2,0.0,6250.0650000000005,1.0,0.0,579.7685728392586,4.3750469999999995,Fear,27.0,Fear
